method,display_name,image_index,filename,image_path,tp,fp,fn,gt,pred,precision50,recall50,failure_score
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),28,20260430_110740.jpg,.\data\combined_514\images\20260430_110740.jpg,20,240,10,30,260,0.07692307692307693,0.6666666666666666,250
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),29,20260430_110757.jpg,.\data\combined_514\images\20260430_110757.jpg,14,246,7,21,260,0.05384615384615385,0.6666666666666666,253
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),30,20260430_110820.jpg,.\data\combined_514\images\20260430_110820.jpg,0,257,4,4,257,0.0,0.0,261
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),31,20260430_111052.jpg,.\data\combined_514\images\20260430_111052.jpg,9,251,2,11,260,0.03461538461538462,0.8181818181818182,253
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),32,20260430_111109.jpg,.\data\combined_514\images\20260430_111109.jpg,27,229,8,35,256,0.10546875,0.7714285714285715,237
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),33,20260430_111122.jpg,.\data\combined_514\images\20260430_111122.jpg,25,234,9,34,259,0.09652509652509653,0.7352941176470589,243
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),34,20260430_111129.jpg,.\data\combined_514\images\20260430_111129.jpg,33,226,23,56,259,0.1274131274131274,0.5892857142857143,249
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),35,20260430_111135.jpg,.\data\combined_514\images\20260430_111135.jpg,29,231,20,49,260,0.11153846153846154,0.5918367346938775,251
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),36,20260430_111203.jpg,.\data\combined_514\images\20260430_111203.jpg,7,252,3,10,259,0.02702702702702703,0.7,255
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),37,20260430_111251.jpg,.\data\combined_514\images\20260430_111251.jpg,16,244,8,24,260,0.06153846153846154,0.6666666666666666,252
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),38,20260430_111306.jpg,.\data\combined_514\images\20260430_111306.jpg,37,223,16,53,260,0.1423076923076923,0.6981132075471698,239
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),39,20260430_111434.jpg,.\data\combined_514\images\20260430_111434.jpg,33,227,25,58,260,0.12692307692307692,0.5689655172413793,252
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),40,20260430_111507.jpg,.\data\combined_514\images\20260430_111507.jpg,39,221,6,45,260,0.15,0.8666666666666667,227
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),41,20260430_111630.jpg,.\data\combined_514\images\20260430_111630.jpg,23,237,37,60,260,0.08846153846153847,0.38333333333333336,274
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),42,20260430_111919.jpg,.\data\combined_514\images\20260430_111919.jpg,0,258,3,3,258,0.0,0.0,261
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),43,20260430_111941.jpg,.\data\combined_514\images\20260430_111941.jpg,3,257,2,5,260,0.011538461538461539,0.6,259
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),44,20260430_111952.jpg,.\data\combined_514\images\20260430_111952.jpg,12,247,14,26,259,0.04633204633204633,0.46153846153846156,261
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),45,20260430_112049.jpg,.\data\combined_514\images\20260430_112049.jpg,20,239,4,24,259,0.07722007722007722,0.8333333333333334,243
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),46,20260430_112103.jpg,.\data\combined_514\images\20260430_112103.jpg,14,245,9,23,259,0.05405405405405406,0.6086956521739131,254
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),47,20260430_112241.jpg,.\data\combined_514\images\20260430_112241.jpg,16,244,24,40,260,0.06153846153846154,0.4,268
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),48,20260430_112314.jpg,.\data\combined_514\images\20260430_112314.jpg,33,227,28,61,260,0.12692307692307692,0.5409836065573771,255
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),49,20260430_112502.jpg,.\data\combined_514\images\20260430_112502.jpg,31,229,109,140,260,0.11923076923076924,0.22142857142857142,338
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),50,20260430_112536.jpg,.\data\combined_514\images\20260430_112536.jpg,6,254,7,13,260,0.023076923076923078,0.46153846153846156,261
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),51,20260430_113032.jpg,.\data\combined_514\images\20260430_113032.jpg,15,244,3,18,259,0.05791505791505792,0.8333333333333334,247
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),52,20260430_113107.jpg,.\data\combined_514\images\20260430_113107.jpg,21,237,16,37,258,0.08139534883720931,0.5675675675675675,253
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),53,20260430_113229.jpg,.\data\combined_514\images\20260430_113229.jpg,23,237,31,54,260,0.08846153846153847,0.42592592592592593,268
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),54,20260430_113251.jpg,.\data\combined_514\images\20260430_113251.jpg,5,254,8,13,259,0.019305019305019305,0.38461538461538464,262
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),55,20260430_113345.jpg,.\data\combined_514\images\20260430_113345.jpg,9,251,2,11,260,0.03461538461538462,0.8181818181818182,253
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),56,20260430_113507.jpg,.\data\combined_514\images\20260430_113507.jpg,11,247,5,16,258,0.04263565891472868,0.6875,252
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),57,20260430_113627.jpg,.\data\combined_514\images\20260430_113627.jpg,28,231,17,45,259,0.10810810810810811,0.6222222222222222,248
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),58,20260430_113730.jpg,.\data\combined_514\images\20260430_113730.jpg,32,228,21,53,260,0.12307692307692308,0.6037735849056604,249
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),59,20260430_113818.jpg,.\data\combined_514\images\20260430_113818.jpg,18,242,15,33,260,0.06923076923076923,0.5454545454545454,257
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),60,20260430_113824.jpg,.\data\combined_514\images\20260430_113824.jpg,14,246,26,40,260,0.05384615384615385,0.35,272
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),61,20260430_113919.jpg,.\data\combined_514\images\20260430_113919.jpg,44,216,48,92,260,0.16923076923076924,0.4782608695652174,264
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),62,20260430_114008.jpg,.\data\combined_514\images\20260430_114008.jpg,24,236,11,35,260,0.09230769230769231,0.6857142857142857,247
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),63,20260430_114051.jpg,.\data\combined_514\images\20260430_114051.jpg,18,241,8,26,259,0.0694980694980695,0.6923076923076923,249
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),64,20260430_114124.jpg,.\data\combined_514\images\20260430_114124.jpg,57,203,23,80,260,0.21923076923076923,0.7125,226
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),65,20260430_114129.jpg,.\data\combined_514\images\20260430_114129.jpg,13,246,8,21,259,0.05019305019305019,0.6190476190476191,254
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),66,20260430_114341.jpg,.\data\combined_514\images\20260430_114341.jpg,26,233,8,34,259,0.10038610038610038,0.7647058823529411,241
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),67,20260430_114516.jpg,.\data\combined_514\images\20260430_114516.jpg,17,241,12,29,258,0.06589147286821706,0.5862068965517241,253
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),68,20260430_114527.jpg,.\data\combined_514\images\20260430_114527.jpg,11,248,12,23,259,0.04247104247104247,0.4782608695652174,260
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),69,20260430_114546.jpg,.\data\combined_514\images\20260430_114546.jpg,6,254,119,125,260,0.023076923076923078,0.048,373
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),70,20260430_114601.jpg,.\data\combined_514\images\20260430_114601.jpg,21,239,20,41,260,0.08076923076923077,0.5121951219512195,259
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),71,20260430_114650.jpg,.\data\combined_514\images\20260430_114650.jpg,13,247,6,19,260,0.05,0.6842105263157895,253
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),72,20260430_115015.jpg,.\data\combined_514\images\20260430_115015.jpg,6,254,6,12,260,0.023076923076923078,0.5,260
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),73,20260430_115039.jpg,.\data\combined_514\images\20260430_115039.jpg,2,258,0,2,260,0.007692307692307693,1.0,258
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),74,20260430_115223.jpg,.\data\combined_514\images\20260430_115223.jpg,18,242,7,25,260,0.06923076923076923,0.72,249
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),75,20260430_115310.jpg,.\data\combined_514\images\20260430_115310.jpg,17,242,11,28,259,0.06563706563706563,0.6071428571428571,253
berrymtl_centerdet_plus,BerryMTL-CenterDet+Contrastive (ours),76,20260430_115351.jpg,.\data\combined_514\images\20260430_115351.jpg,14,246,4,18,260,0.05384615384615385,0.7777777777777778,250
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),0,00007_20260212_161655_f00000198_t000006.601s.jpg,.\data\combined_514\images\00007_20260212_161655_f00000198_t000006.601s.jpg,26,233,56,82,259,0.10038610038610038,0.3170731707317073,289
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),1,00019_20260212_161655_f00000327_t000010.901s.jpg,.\data\combined_514\images\00019_20260212_161655_f00000327_t000010.901s.jpg,35,222,53,88,257,0.13618677042801555,0.3977272727272727,275
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),2,00082_20260212_161655_f00001136_t000037.870s.jpg,.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,39,220,67,106,259,0.15057915057915058,0.36792452830188677,287
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),3,00127_20260212_161655_f00001703_t000056.772s.jpg,.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,36,223,57,93,259,0.138996138996139,0.3870967741935484,280
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),4,00140_20260212_161655_f00001835_t000061.173s.jpg,.\data\combined_514\images\00140_20260212_161655_f00001835_t000061.173s.jpg,38,222,100,138,260,0.14615384615384616,0.2753623188405797,322
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),5,00223_20260212_161655_f00002878_t000095.943s.jpg,.\data\combined_514\images\00223_20260212_161655_f00002878_t000095.943s.jpg,46,213,64,110,259,0.1776061776061776,0.41818181818181815,277
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),6,00227_20260212_161655_f00002930_t000097.676s.jpg,.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,38,222,91,129,260,0.14615384615384616,0.29457364341085274,313
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),7,00246_20260212_161655_f00003255_t000108.511s.jpg,.\data\combined_514\images\00246_20260212_161655_f00003255_t000108.511s.jpg,29,228,49,78,257,0.11284046692607004,0.3717948717948718,277
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),8,00257_20260212_161655_f00003374_t000112.478s.jpg,.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,34,225,83,117,259,0.13127413127413126,0.2905982905982906,308
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),9,00321_20260212_164110_f00000473_t000015.769s.jpg,.\data\combined_514\images\00321_20260212_164110_f00000473_t000015.769s.jpg,55,205,46,101,260,0.21153846153846154,0.5445544554455446,251
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),10,00587_dji_fly_20260217_114201_0_f00000392_t000013.067s.jpg,.\data\combined_514\images\00587_dji_fly_20260217_114201_0_f00000392_t000013.067s.jpg,22,238,33,55,260,0.08461538461538462,0.4,271
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),11,00611_dji_fly_20260217_114201_0_f00000658_t000021.933s.jpg,.\data\combined_514\images\00611_dji_fly_20260217_114201_0_f00000658_t000021.933s.jpg,33,227,117,150,260,0.12692307692307692,0.22,344
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),12,00669_dji_fly_20260217_114521_0_f00000372_t000012.400s.jpg,.\data\combined_514\images\00669_dji_fly_20260217_114521_0_f00000372_t000012.400s.jpg,29,231,149,178,260,0.11153846153846154,0.16292134831460675,380
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),13,20260430_105347.jpg,.\data\combined_514\images\20260430_105347.jpg,19,241,32,51,260,0.07307692307692308,0.37254901960784315,273
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),14,20260430_105507.jpg,.\data\combined_514\images\20260430_105507.jpg,25,233,13,38,258,0.09689922480620156,0.6578947368421053,246
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),15,20260430_105529.jpg,.\data\combined_514\images\20260430_105529.jpg,14,246,9,23,260,0.05384615384615385,0.6086956521739131,255
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),16,20260430_105552.jpg,.\data\combined_514\images\20260430_105552.jpg,44,216,58,102,260,0.16923076923076924,0.43137254901960786,274
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),17,20260430_105607.jpg,.\data\combined_514\images\20260430_105607.jpg,20,237,13,33,257,0.07782101167315175,0.6060606060606061,250
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),18,20260430_105707.jpg,.\data\combined_514\images\20260430_105707.jpg,18,241,15,33,259,0.0694980694980695,0.5454545454545454,256
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),19,20260430_105805.jpg,.\data\combined_514\images\20260430_105805.jpg,13,245,5,18,258,0.050387596899224806,0.7222222222222222,250
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),20,20260430_105937.jpg,.\data\combined_514\images\20260430_105937.jpg,37,222,16,53,259,0.14285714285714285,0.6981132075471698,238
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),21,20260430_110121.jpg,.\data\combined_514\images\20260430_110121.jpg,17,242,12,29,259,0.06563706563706563,0.5862068965517241,254
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),22,20260430_110309.jpg,.\data\combined_514\images\20260430_110309.jpg,22,235,16,38,257,0.08560311284046693,0.5789473684210527,251
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),23,20260430_110337.jpg,.\data\combined_514\images\20260430_110337.jpg,13,245,9,22,258,0.050387596899224806,0.5909090909090909,254
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),24,20260430_110428.jpg,.\data\combined_514\images\20260430_110428.jpg,11,245,11,22,256,0.04296875,0.5,256
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),25,20260430_110502.jpg,.\data\combined_514\images\20260430_110502.jpg,10,248,6,16,258,0.03875968992248062,0.625,254
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),26,20260430_110635.jpg,.\data\combined_514\images\20260430_110635.jpg,11,247,19,30,258,0.04263565891472868,0.36666666666666664,266
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),27,20260430_110647.jpg,.\data\combined_514\images\20260430_110647.jpg,40,217,20,60,257,0.1556420233463035,0.6666666666666666,237
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),28,20260430_110740.jpg,.\data\combined_514\images\20260430_110740.jpg,18,241,12,30,259,0.0694980694980695,0.6,253
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),29,20260430_110757.jpg,.\data\combined_514\images\20260430_110757.jpg,13,245,8,21,258,0.050387596899224806,0.6190476190476191,253
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),30,20260430_110820.jpg,.\data\combined_514\images\20260430_110820.jpg,0,256,4,4,256,0.0,0.0,260
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),31,20260430_111052.jpg,.\data\combined_514\images\20260430_111052.jpg,8,252,3,11,260,0.03076923076923077,0.7272727272727273,255
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),32,20260430_111109.jpg,.\data\combined_514\images\20260430_111109.jpg,26,233,9,35,259,0.10038610038610038,0.7428571428571429,242
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),33,20260430_111122.jpg,.\data\combined_514\images\20260430_111122.jpg,24,235,10,34,259,0.09266409266409266,0.7058823529411765,245
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),34,20260430_111129.jpg,.\data\combined_514\images\20260430_111129.jpg,33,227,23,56,260,0.12692307692307692,0.5892857142857143,250
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),35,20260430_111135.jpg,.\data\combined_514\images\20260430_111135.jpg,29,231,20,49,260,0.11153846153846154,0.5918367346938775,251
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),36,20260430_111203.jpg,.\data\combined_514\images\20260430_111203.jpg,9,249,1,10,258,0.03488372093023256,0.9,250
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),37,20260430_111251.jpg,.\data\combined_514\images\20260430_111251.jpg,13,246,11,24,259,0.05019305019305019,0.5416666666666666,257
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),38,20260430_111306.jpg,.\data\combined_514\images\20260430_111306.jpg,35,224,18,53,259,0.13513513513513514,0.660377358490566,242
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),39,20260430_111434.jpg,.\data\combined_514\images\20260430_111434.jpg,35,225,23,58,260,0.1346153846153846,0.603448275862069,248
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),40,20260430_111507.jpg,.\data\combined_514\images\20260430_111507.jpg,36,222,9,45,258,0.13953488372093023,0.8,231
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),41,20260430_111630.jpg,.\data\combined_514\images\20260430_111630.jpg,22,237,38,60,259,0.08494208494208494,0.36666666666666664,275
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),42,20260430_111919.jpg,.\data\combined_514\images\20260430_111919.jpg,0,259,3,3,259,0.0,0.0,262
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),43,20260430_111941.jpg,.\data\combined_514\images\20260430_111941.jpg,3,257,2,5,260,0.011538461538461539,0.6,259
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),44,20260430_111952.jpg,.\data\combined_514\images\20260430_111952.jpg,11,248,15,26,259,0.04247104247104247,0.4230769230769231,263
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),45,20260430_112049.jpg,.\data\combined_514\images\20260430_112049.jpg,17,242,7,24,259,0.06563706563706563,0.7083333333333334,249
berrymtl_centerdet_agnostic,BerryMTL-AgnosticCenter+ROI (ours),46,20260430_112103.jpg,.\data\combined_514\images\20260430_112103.jpg,11,247,12,23,258,0.04263565891472868,0.4782608695652174,259
